DATA,P_RioBranco,P_Maceio,P_Macapa,P_Manaus,P_Salvador,P_Fortaleza,P_Brasilia,P_Vitoria,P_Goiania,P_SaoLuis,P_Cuiaba,P_CampoGrande,P_BeloHorizonte,P_Belem,P_JoaoPessoa,P_Curitiba,P_Recife,P_Teresina,P_RioDeJaneiro,P_Natal,P_PortoAlegre,P_PortoVelho,P_BoaVista,P_Florianopolis,P_SaoPaulo,P_Aracaju,P_Palmas
2013-09-25,0.0,0.02,0.0,4.83,0.0,0.0,0.03,7.22,0.0,0.01,0.0,0.0,0.0,0.12,0.12,0.06,0.01,0.0,3.0,0.2,1.98,0.0,0.31,2.08,0.75,0.02,0.02
2013-09-26,0.0,0.11,0.1,1.87,0.03,0.2,0.0,0.83,0.0,0.01,0.0,0.0,0.02,0.27,0.63,0.02,0.4,0.71,1.41,0.16,0.03,0.0,0.0,0.09,0.29,0.02,0.92
2013-09-27,0.0,0.92,0.31,1.12,0.48,1.64,0.0,0.01,0.01,0.0,0.0,0.0,0.02,1.21,2.14,0.0,0.98,0.26,0.0,0.45,0.04,0.27,3.19,0.03,0.0,0.11,6.72
2013-09-28,2.2,1.29,0.35,2.67,2.65,0.13,1.34,0.0,0.06,0.0,0.02,4.48,4.3,14.09,1.46,5.37,0.94,0.03,0.43,0.36,5.28,0.69,1.59,9.22,2.72,0.06,0.26
2013-09-29,0.03,0.67,4.04,0.85,0.71,0.21,11.85,2.45,7.51,0.04,3.99,9.97,10.66,9.86,0.05,3.11,0.23,0.0,3.59,0.03,0.03,0.21,1.78,1.76,2.32,0.34,0.02
2013-09-30,1.19,1.63,5.47,11.31,0.03,0.0,3.16,1.13,8.68,0.01,5.12,14.07,1.96,0.74,0.74,2.57,3.46,0.0,0.76,0.21,0.48,1.53,7.53,6.51,4.45,0.16,0.0
2013-10-01,2.45,0.92,0.86,0.48,0.02,0.38,6.62,1.62,9.06,0.0,2.01,6.01,0.09,1.02,1.48,5.56,2.89,0.0,0.71,0.26,0.04,4.41,10.96,0.36,13.92,0.17,0.0
2013-10-02,0.17,0.03,1.9,0.0,0.01,0.0,9.98,2.92,11.09,0.0,1.68,0.68,13.66,0.36,0.33,14.58,0.63,0.0,8.32,0.13,0.0,0.09,17.04,1.41,3.97,0.06,0.0
2013-10-03,3.5,0.01,0.08,0.68,0.01,0.2,0.74,6.26,1.29,0.0,0.61,3.01,0.27,0.0,0.02,22.77,0.06,0.0,2.02,0.05,1.06,0.77,1.08,12.82,20.57,0.0,0.0
2013-10-04,2.52,0.08,0.0,0.03,0.01,0.35,18.27,2.37,9.81,0.0,2.68,37.12,17.07,0.0,0.04,1.69,0.05,0.0,7.13,0.1,6.63,0.01,0.05,4.01,1.79,0.0,0.0
2013-10-05,14.7,0.44,0.0,0.0,0.01,0.0,0.8,7.69,0.17,0.0,0.55,0.0,0.04,5.04,0.1,0.0,0.39,0.0,1.96,0.05,0.77,5.34,0.0,0.88,0.11,0.0,2.27
2013-10-06,1.53,0.03,0.08,0.0,0.01,0.0,1.4,2.27,0.19,0.0,0.18,0.01,0.02,1.99,0.0,0.43,0.01,2.91,0.59,0.01,0.09,8.46,0.0,1.77,0.17,0.0,3.62
2013-10-07,4.91,0.05,2.3,1.24,0.54,1.37,4.78,2.34,2.23,0.05,0.04,0.02,1.85,1.16,0.09,0.69,0.05,7.7,5.34,0.11,0.0,2.86,0.68,0.62,0.3,0.08,0.7
2013-10-08,2.69,0.21,0.88,1.95,3.32,0.24,10.37,1.23,12.35,0.01,0.07,0.0,10.19,0.35,0.25,0.14,1.39,3.22,0.97,0.45,0.0,1.84,0.51,0.15,0.01,0.64,1.29
2013-10-09,3.97,0.16,0.01,5.61,31.94,0.0,1.19,6.46,1.3,0.0,13.31,0.02,2.27,3.11,0.87,0.01,1.79,0.13,0.4,0.24,0.02,2.37,0.03,0.16,0.0,6.88,0.18
2013-10-10,2.52,3.06,0.0,4.48,22.06,0.01,0.0,0.66,0.0,0.0,15.4,2.18,0.04,0.28,0.0,0.03,0.06,0.01,0.02,0.08,0.0,4.75,0.0,0.02,0.0,14.22,0.08
2013-10-11,0.44,16.43,0.0,1.26,7.67,0.0,0.0,1.79,0.0,0.0,8.09,6.67,0.0,2.35,0.87,0.02,1.79,0.0,0.03,0.19,0.04,0.84,0.34,0.13,0.0,17.73,0.02
2013-10-12,4.27,42.13,0.06,0.52,3.56,0.0,0.0,0.94,0.03,0.0,1.56,1.16,0.01,2.36,5.37,0.02,7.95,0.08,0.06,1.02,9.97,33.82,0.01,0.39,0.0,10.06,0.0
2013-10-13,0.1,16.8,1.6,0.31,1.19,0.01,0.0,1.4,0.76,0.0,6.61,6.21,0.0,1.53,1.49,0.04,1.11,0.11,0.0,0.51,5.1,16.41,0.0,1.76,0.0,16.62,0.0
2013-10-14,5.22,3.12,0.33,0.2,5.41,0.02,0.0,0.47,0.06,0.0,11.54,2.33,0.0,0.42,1.77,1.35,2.74,0.0,0.08,0.55,0.03,15.17,1.44,0.3,2.96,16.42,0.0
2013-10-15,9.27,1.81,0.0,0.53,4.37,0.34,0.0,0.34,0.01,0.01,3.66,3.53,0.49,0.0,2.54,0.86,5.2,0.0,2.33,0.85,0.0,3.41,0.59,0.56,9.64,6.25,0.16
2013-10-16,7.07,2.73,0.01,0.28,13.42,0.87,2.57,0.81,2.4,0.0,1.7,0.24,6.86,0.56,0.48,7.96,3.12,0.33,27.43,0.06,3.97,1.91,0.0,6.0,16.12,5.26,0.25
2013-10-17,0.01,1.49,0.0,0.62,3.21,0.0,5.83,5.72,8.5,0.0,2.84,2.84,13.76,0.09,0.28,3.2,1.66,0.02,11.78,0.14,4.89,1.99,0.22,6.73,3.74,0.76,4.82
2013-10-18,0.0,0.1,0.06,0.52,0.09,0.0,1.37,4.71,5.14,0.0,4.1,0.0,12.15,0.61,0.02,0.6,0.05,0.04,9.21,0.07,1.79,9.08,2.8,4.43,8.2,0.04,0.84
2013-10-19,6.6,0.01,0.01,1.78,0.46,0.0,0.26,5.36,4.2,0.14,0.26,0.01,9.26,0.06,0.0,0.03,0.03,0.23,0.06,0.04,0.6,5.73,3.43,0.01,0.27,0.01,1.6
2013-10-20,2.36,0.01,0.0,2.19,0.41,0.04,1.17,1.94,0.07,0.02,0.0,0.0,1.0,0.0,0.03,0.12,0.14,0.61,0.42,0.06,0.0,9.0,0.75,0.04,0.0,0.03,10.51
2013-10-21,0.0,0.97,0.0,0.43,0.35,0.02,0.76,0.61,0.18,0.0,0.0,19.49,1.05,1.67,0.16,9.42,0.37,0.54,4.58,0.06,36.87,0.24,0.0,7.47,2.99,0.27,1.63
2013-10-22,3.83,1.76,0.0,0.0,0.45,0.01,3.09,0.04,4.02,0.0,1.31,0.37,1.29,0.89,0.04,1.8,0.09,0.0,2.02,0.08,0.64,5.4,0.0,1.37,0.64,0.22,27.01
2013-10-23,5.36,3.83,0.0,0.0,2.28,1.71,1.02,0.07,4.76,0.0,11.11,0.0,0.07,0.2,0.37,1.46,1.67,0.0,0.01,0.74,29.33,1.78,0.0,12.16,3.17,0.36,1.7
2013-10-24,9.46,5.53,0.14,0.46,1.37,0.05,0.06,0.05,0.0,0.16,1.25,4.93,0.0,0.75,3.88,5.88,9.53,0.0,0.0,1.67,9.78,1.86,0.0,11.01,3.29,0.38,2.51
2013-10-25,1.38,1.83,0.0,0.06,0.27,0.36,0.02,0.21,0.0,0.11,6.85,8.73,0.0,0.29,3.86,3.87,2.4,0.08,0.13,0.65,0.16,0.19,0.0,0.65,3.13,0.05,0.25
2013-10-26,0.01,3.64,0.01,0.0,0.21,1.0,0.0,0.07,0.0,0.02,1.83,0.01,0.0,0.38,2.33,6.26,3.1,0.06,0.21,0.87,19.13,0.09,0.0,11.44,0.46,0.52,15.61
2013-10-27,32.26,2.58,0.72,0.01,0.14,0.12,0.21,0.12,1.64,0.39,0.2,0.26,0.01,0.3,1.94,0.15,2.26,0.0,0.09,1.3,0.8,0.61,0.75,0.1,1.05,1.42,6.2
2013-10-28,11.06,0.67,27.21,6.21,0.08,0.07,6.83,2.29,15.15,0.3,1.21,1.22,1.85,9.53,0.09,0.04,0.11,0.09,1.56,0.06,0.0,0.04,2.0,0.0,0.06,0.69,0.15
2013-10-29,1.19,0.25,12.67,11.16,1.62,0.38,2.06,0.19,3.63,0.01,7.77,4.12,0.28,4.35,0.01,0.0,0.17,0.75,0.37,0.06,0.0,0.0,3.64,0.06,0.24,0.31,13.48
2013-10-30,0.91,0.65,0.52,4.56,1.66,0.85,9.72,1.22,1.63,0.51,0.91,0.15,1.68,4.1,0.19,0.65,0.32,0.66,0.76,0.31,0.0,0.69,1.06,0.08,1.2,0.74,5.16
2013-10-31,14.82,0.15,0.38,7.78,0.35,0.19,1.97,11.83,0.68,0.26,1.2,0.4,1.58,0.4,0.72,1.94,0.18,0.2,1.65,0.53,0.0,4.03,0.0,1.05,0.73,0.58,13.05
2013-11-01,2.46,0.59,0.0,10.9,0.82,0.1,1.76,1.48,5.76,0.0,3.36,13.29,0.2,0.0,1.55,0.83,1.99,0.0,0.32,0.33,0.0,4.38,0.0,1.76,0.0,0.51,3.67
2013-11-02,6.67,2.69,0.01,3.79,10.67,0.22,0.29,1.33,1.27,0.0,24.74,23.06,0.0,0.0,8.16,0.28,11.05,0.0,0.1,3.24,1.39,0.06,0.0,1.29,0.0,0.27,11.7
2013-11-03,36.5,24.99,0.0,6.93,11.94,4.97,0.02,0.68,0.62,1.9,13.71,10.02,0.0,0.74,4.04,9.99,15.32,8.99,0.0,8.25,3.03,4.61,0.0,7.28,1.18,19.88,9.4
2013-11-04,8.21,6.76,1.09,20.29,2.97,5.21,1.82,0.22,6.12,4.96,0.87,0.02,0.0,20.64,0.83,5.34,1.88,2.94,0.01,3.7,0.01,2.68,5.66,0.48,16.2,10.1,1.44
2013-11-05,0.08,2.04,1.47,0.7,0.8,0.24,15.31,6.92,22.58,4.18,4.8,0.0,4.75,10.22,0.95,0.33,0.94,0.69,2.64,1.72,0.0,3.83,21.02,0.64,3.38,2.59,2.62
2013-11-06,0.01,1.3,0.98,6.66,0.38,0.03,13.14,7.72,16.88,22.6,7.16,0.0,16.36,4.84,0.22,1.03,0.62,0.08,10.09,0.7,0.0,0.81,8.75,0.59,9.37,0.9,36.44
2013-11-07,0.01,0.68,0.19,12.95,0.22,0.19,1.56,5.06,1.55,24.28,0.17,1.06,25.7,5.81,0.23,1.13,0.28,0.08,23.9,0.54,0.0,6.41,4.3,0.33,3.11,0.53,8.5
2013-11-08,1.29,0.16,0.01,3.87,0.12,0.3,5.53,9.72,1.06,0.0,0.01,0.03,4.06,0.78,0.46,0.58,0.1,0.0,4.51,1.78,0.0,4.59,4.04,0.75,0.15,0.2,0.03
2013-11-09,1.04,0.05,0.0,2.64,0.0,0.0,3.18,5.15,0.13,0.0,0.0,0.0,0.22,0.1,0.19,0.03,0.12,0.0,0.64,0.34,1.04,1.44,0.74,0.63,0.01,0.43,0.07
2013-11-10,0.01,6.07,0.18,5.35,0.02,0.14,1.04,0.34,0.17,0.11,0.84,0.0,0.0,0.17,0.47,0.86,0.44,2.83,0.18,0.18,51.18,0.02,0.16,1.07,0.15,0.24,2.8
2013-11-11,9.88,5.47,0.92,5.0,0.11,0.23,4.7,0.16,3.45,0.76,15.07,28.84,0.0,1.28,0.47,4.03,0.15,2.57,0.13,0.52,56.8,0.58,0.47,20.75,0.28,0.38,9.71
2013-11-12,15.61,0.94,0.33,3.3,0.11,0.23,18.75,0.03,18.62,0.06,13.72,1.36,0.8,0.5,2.23,0.35,0.31,0.44,1.02,1.42,8.27,36.35,0.11,1.26,0.06,0.49,1.0
2013-11-13,9.06,1.81,0.37,1.35,0.29,0.0,7.73,2.91,10.73,0.01,0.0,0.0,0.88,0.02,0.01,0.02,0.14,0.01,4.09,0.04,0.0,11.49,5.24,0.0,0.04,2.12,16.16
2013-11-14,5.73,1.3,0.04,1.72,3.33,0.14,0.72,1.18,3.22,0.08,7.4,0.09,0.01,0.0,0.04,0.0,0.36,0.33,0.03,0.13,0.0,4.93,2.36,0.0,0.0,3.45,11.55
2013-11-15,4.93,3.22,0.0,4.09,6.45,0.05,1.46,8.81,5.82,0.48,0.49,12.36,0.0,0.0,0.14,1.37,0.23,0.12,0.01,0.37,8.02,8.15,0.35,0.14,0.05,1.59,11.75
2013-11-16,13.47,0.22,0.01,2.78,1.78,0.27,1.23,0.42,0.78,0.45,9.81,10.2,0.0,2.78,0.28,16.18,0.16,0.57,0.37,0.47,10.81,9.92,0.34,2.26,7.75,0.22,8.75
2013-11-17,7.95,0.13,0.01,1.95,0.91,0.02,6.85,1.54,4.96,0.58,0.05,9.58,5.96,2.72,0.05,1.78,0.34,0.08,22.18,0.63,0.0,15.0,0.35,0.02,12.4,0.52,19.4
2013-11-18,1.44,1.71,0.0,1.31,1.23,0.0,3.48,2.01,4.04,0.5,11.76,4.08,3.27,1.0,1.4,0.2,1.68,0.0,4.25,2.87,0.0,6.58,0.18,0.14,1.56,1.36,13.04
2013-11-19,1.28,1.62,0.0,13.43,3.97,0.0,0.11,0.2,1.5,0.0,2.85,7.63,0.01,0.59,1.69,0.17,0.45,0.0,0.69,5.33,6.07,1.0,0.1,1.68,1.99,7.93,0.99
2013-11-20,25.34,4.01,0.0,2.22,1.28,0.0,0.02,0.36,0.0,0.0,7.76,14.69,0.0,2.37,4.79,5.52,7.79,0.0,0.0,2.38,18.73,0.8,0.09,4.12,2.48,1.65,0.26
2013-11-21,11.2,5.51,0.0,0.02,1.09,0.04,0.98,0.2,17.5,0.02,8.61,20.94,0.0,0.04,3.41,4.73,5.14,0.06,0.0,1.17,11.69,10.69,0.03,18.88,12.25,1.18,0.04
2013-11-22,9.52,0.07,6.5,9.17,0.02,0.73,1.71,0.27,8.41,0.23,2.02,0.25,2.1,0.79,0.04,3.98,0.03,1.95,13.86,0.08,1.09,3.31,0.04,4.93,18.39,0.05,0.3
2013-11-23,1.87,0.12,4.92,0.13,0.04,0.29,5.47,2.05,9.3,0.49,2.5,0.01,6.91,3.61,0.12,2.76,0.74,17.22,22.71,0.31,0.0,0.63,0.58,1.74,25.23,0.02,1.9
2013-11-24,0.11,0.11,0.07,5.14,0.22,0.13,11.58,0.92,3.65,0.09,4.42,0.0,5.62,9.97,0.23,4.35,1.32,6.46,5.18,0.66,0.0,0.33,0.06,1.3,10.09,0.03,12.37
2013-11-25,0.25,0.11,0.09,2.3,0.72,0.0,12.26,8.8,24.61,0.0,1.64,0.42,5.99,0.4,0.09,5.06,0.14,0.69,23.06,0.3,0.13,0.59,0.0,4.4,14.9,0.31,1.07
2013-11-26,3.29,0.15,0.01,5.37,1.56,0.0,5.44,62.79,7.32,0.13,0.13,0.48,8.04,1.05,0.09,3.41,0.16,5.63,18.39,0.4,1.73,20.8,0.0,4.08,4.75,0.23,1.06
2013-11-27,1.64,0.28,3.09,4.79,20.66,0.02,16.18,4.22,4.58,0.35,3.12,0.15,4.44,1.35,0.0,1.63,0.02,2.86,1.17,0.0,0.37,8.53,8.09,0.75,0.68,1.34,2.1
2013-11-28,5.82,0.01,10.37,6.12,46.64,0.05,12.06,5.68,6.44,0.27,1.39,0.0,2.69,1.12,0.0,12.08,0.08,1.2,0.03,0.15,0.38,1.21,6.9,6.63,0.48,0.14,6.23
2013-11-29,13.51,0.49,3.36,3.02,9.05,0.6,7.4,9.9,25.72,0.05,0.27,0.0,7.46,7.65,0.32,8.99,0.3,0.19,8.36,0.28,0.0,3.95,1.14,8.64,0.54,0.29,8.44
2013-11-30,18.67,1.41,0.71,0.93,0.31,1.34,12.56,7.2,22.69,0.0,1.14,0.37,15.76,4.96,0.34,1.43,0.51,0.0,27.41,0.3,0.17,3.01,1.7,7.26,1.02,0.57,3.27
2013-12-01,13.31,1.83,0.03,2.97,0.09,0.0,3.3,0.48,1.49,0.0,1.37,0.31,7.48,4.02,0.34,1.1,1.0,0.0,18.62,0.06,2.47,2.16,5.64,3.27,3.84,1.01,0.42
2013-12-02,2.26,2.51,0.0,0.41,0.05,0.0,4.37,2.66,13.84,0.0,4.7,0.4,16.44,1.73,0.41,1.27,0.93,0.0,15.39,0.05,4.87,4.59,0.41,2.21,7.13,1.65,0.07
2013-12-03,37.8,0.02,0.0,1.57,0.09,0.0,2.95,1.57,0.24,0.03,11.06,0.11,0.56,0.01,0.0,0.0,0.01,0.04,1.44,0.01,9.19,0.92,0.04,0.03,0.18,0.38,0.64
2013-12-04,11.42,0.01,3.69,4.44,0.37,0.0,1.29,6.99,0.94,0.01,0.09,0.0,0.18,0.06,0.0,0.26,0.0,0.01,0.01,0.0,1.88,1.27,0.03,12.6,0.01,0.07,13.31
2013-12-05,0.91,0.02,5.39,2.22,0.11,0.0,17.57,1.94,0.89,0.01,1.44,0.0,14.0,1.88,0.0,13.02,0.0,0.03,29.83,0.02,27.04,0.09,18.41,21.26,15.41,0.25,5.82
2013-12-06,0.04,0.06,2.15,0.48,0.01,0.0,11.58,4.07,11.08,0.1,17.93,6.11,3.46,0.19,0.0,0.44,0.01,1.76,0.99,0.02,0.0,0.0,0.82,3.86,0.42,0.33,10.96
2013-12-07,0.86,0.0,1.68,0.0,3.42,0.01,9.49,6.82,12.73,0.03,5.54,3.82,13.57,0.1,0.0,8.25,0.0,0.59,0.6,0.0,0.0,2.95,0.25,0.51,1.12,1.34,0.75
2013-12-08,1.38,0.0,0.18,1.2,1.43,0.0,14.4,11.06,28.65,0.1,0.87,1.07,13.36,9.91,0.02,4.36,0.0,0.05,2.37,0.04,0.02,13.29,0.14,0.63,1.35,0.07,6.33
2013-12-09,3.04,0.03,0.09,0.5,0.33,0.28,17.66,2.94,14.56,0.14,4.63,29.23,5.05,0.83,0.02,3.31,0.0,0.09,0.79,0.01,8.42,3.32,0.07,13.32,4.02,0.09,35.57
2013-12-10,1.53,0.01,0.0,0.7,0.0,0.04,2.1,0.7,8.55,0.06,6.44,12.97,7.75,0.11,0.0,1.77,0.0,0.3,7.39,0.0,5.06,0.68,0.04,3.44,8.66,0.02,0.24
2013-12-11,4.44,0.0,0.71,0.28,0.0,0.0,12.71,14.02,29.63,0.09,1.83,0.2,43.46,3.89,0.0,4.08,0.0,2.17,52.7,0.0,0.5,11.26,0.08,3.5,7.83,0.11,0.15
2013-12-12,17.9,0.0,4.25,1.49,0.22,0.0,13.06,35.16,42.8,0.11,3.85,0.15,30.0,2.51,0.0,0.88,0.0,0.2,10.23,0.0,0.0,4.67,0.17,0.04,2.59,0.0,42.87
2013-12-13,17.93,0.04,3.23,3.25,2.19,0.0,8.96,7.87,15.89,0.01,5.57,6.2,1.21,0.81,0.0,0.51,0.0,0.0,1.92,0.0,2.17,22.07,0.1,1.02,0.29,1.96,14.84
2013-12-14,22.35,0.05,1.82,1.21,0.77,0.0,3.38,5.01,2.08,0.0,4.05,2.15,0.16,0.06,0.06,2.45,0.03,0.0,0.08,0.01,0.4,19.16,0.05,7.66,0.0,0.52,1.59
2013-12-15,13.57,0.03,0.21,0.14,0.54,0.01,7.76,10.07,6.69,0.0,24.68,0.68,2.4,0.01,0.11,0.28,0.05,0.42,0.2,0.02,0.0,21.86,0.98,0.45,0.13,0.34,4.75
2013-12-16,1.26,0.01,0.62,3.88,0.13,0.01,12.48,18.27,46.37,0.0,15.82,2.3,11.52,0.02,0.21,0.77,0.08,0.4,0.44,0.06,0.0,14.61,2.0,0.4,0.01,0.15,26.11
2013-12-17,6.83,0.98,4.76,8.02,6.64,0.04,9.68,57.01,14.23,0.01,2.53,1.07,8.3,0.03,0.2,1.52,0.26,2.66,1.82,0.29,0.05,4.69,0.09,0.41,0.02,2.94,42.13
2013-12-18,6.58,5.96,6.38,15.08,13.2,0.14,10.98,29.63,22.49,0.01,2.04,4.28,0.65,1.89,3.32,1.48,16.29,8.56,3.28,0.87,0.0,9.44,0.0,0.45,0.03,23.01,15.05
2013-12-19,10.28,10.16,9.77,8.96,1.33,4.85,3.87,29.52,8.71,0.03,11.86,0.08,1.91,6.38,8.29,4.49,24.74,4.7,4.4,3.84,0.0,16.1,0.0,1.69,0.07,12.67,18.83
2013-12-20,16.97,1.98,12.1,5.87,16.78,8.85,12.65,22.13,20.51,0.6,2.42,1.74,13.85,5.23,1.97,2.13,2.9,6.73,0.28,1.33,0.0,29.65,0.63,0.72,0.11,3.07,25.56
2013-12-21,4.25,1.4,4.65,1.4,20.19,0.9,3.53,33.09,3.87,1.56,7.59,9.54,42.35,2.57,1.04,4.09,0.95,2.1,1.85,0.99,0.0,15.24,0.02,0.39,1.08,0.73,43.0
2013-12-22,0.32,2.79,0.08,16.35,4.88,0.77,12.06,40.48,14.54,0.62,11.54,4.84,27.66,10.42,5.93,6.29,4.0,0.18,10.16,5.59,0.01,32.21,0.29,1.27,1.01,3.14,11.86
2013-12-23,11.95,0.4,3.22,1.16,0.45,0.18,9.23,34.85,12.87,2.41,13.48,10.01,20.83,18.23,0.22,2.09,0.28,0.23,13.27,0.48,0.09,11.06,0.17,0.56,0.53,0.19,0.6
2013-12-24,7.46,0.32,0.83,4.31,0.06,0.0,1.31,17.18,5.98,0.01,2.01,16.05,20.29,2.76,0.18,0.06,0.28,0.06,4.4,0.18,0.07,6.65,0.0,0.12,1.63,0.14,4.25
2013-12-25,9.65,0.51,12.53,2.04,0.0,0.0,8.98,5.57,1.03,0.01,2.88,0.62,18.41,1.8,0.34,0.43,0.21,0.02,1.34,0.33,0.0,1.57,0.68,0.0,9.12,0.07,15.24
2013-12-26,0.6,0.05,6.38,3.42,0.0,0.0,12.08,5.06,0.61,0.02,0.0,0.01,13.1,5.3,0.01,0.2,0.11,0.0,0.31,0.49,0.01,3.78,1.18,0.0,0.16,0.14,29.8
2013-12-27,17.6,0.45,1.64,2.66,0.9,0.0,7.27,0.46,4.36,0.0,0.03,0.07,7.54,2.26,0.03,2.95,0.05,2.53,0.7,0.12,2.53,4.66,0.01,17.08,0.01,1.45,21.7
2013-12-28,0.77,0.42,0.28,1.1,0.55,0.06,3.37,0.14,4.85,0.3,4.05,4.96,0.31,0.58,0.01,3.31,0.02,1.21,0.54,0.03,2.53,4.63,0.0,1.6,5.45,0.53,2.73
2013-12-29,0.0,0.03,1.27,0.41,0.01,0.04,3.0,0.42,2.21,0.17,8.3,10.67,2.51,2.98,0.15,2.62,0.22,0.76,1.65,0.03,4.84,1.44,0.4,3.39,9.53,0.04,14.57
2013-12-30,0.04,0.01,0.51,3.51,0.02,0.14,3.6,0.01,3.43,0.0,1.68,13.64,8.43,0.44,1.18,0.66,0.3,0.0,8.15,0.56,6.49,5.82,2.29,3.66,1.87,0.07,15.26
2013-12-31,2.56,0.04,0.0,0.91,0.02,0.0,0.45,0.0,0.85,0.0,1.98,8.06,2.68,0.0,2.58,2.14,1.73,0.2,3.9,0.8,6.49,3.25,0.16,16.57,0.93,0.07,1.08
2014-01-01,0.65,0.0,0.0,0.03,0.03,0.0,1.61,0.08,1.89,0.0,4.13,1.83,1.28,0.02,0.0,19.73,0.06,0.02,4.56,0.19,1.17,0.42,0.48,14.76,14.57,0.0,5.08
2014-01-02,1.31,0.0,1.29,0.0,0.19,2.1,0.57,0.04,5.52,0.4,0.07,1.07,0.29,0.28,0.0,10.81,0.14,1.2,4.48,0.2,12.79,1.39,0.05,5.6,0.27,0.0,2.98
2014-01-03,6.61,0.0,0.29,0.02,0.05,0.98,0.75,0.0,4.55,0.88,0.5,0.13,0.0,1.85,0.1,10.93,0.0,1.05,0.0,0.55,10.6,2.85,0.0,15.76,0.15,0.0,16.56
2014-01-04,36.26,0.0,0.69,0.01,0.04,0.48,0.01,0.0,0.28,4.38,15.23,36.01,0.0,4.46,0.23,7.93,0.04,2.52,0.01,0.25,0.0,1.11,0.0,5.55,0.12,0.0,17.31
2014-01-05,10.77,0.76,0.2,2.2,0.13,0.48,0.0,0.27,0.05,1.07,4.32,2.25,0.01,5.53,1.31,1.7,3.1,1.98,0.03,0.44,0.0,2.5,0.75,0.29,7.74,0.0,6.24
2014-01-06,7.14,0.76,0.0,1.88,1.03,4.88,0.52,0.02,5.81,3.02,7.94,0.82,0.0,5.6,9.96,5.87,6.67,7.27,0.01,4.73,0.0,11.27,0.01,2.36,0.66,0.08,7.38
2014-01-07,6.81,0.06,6.08,5.73,2.57,3.25,0.58,0.25,5.27,1.57,7.13,3.42,0.0,10.18,0.06,2.31,0.03,1.57,0.0,0.25,0.45,14.18,0.0,2.97,0.3,0.15,1.87
2014-01-08,12.07,0.56,9.79,3.43,1.58,0.63,0.0,0.88,0.25,0.26,15.18,3.79,0.0,8.87,0.25,8.91,0.49,0.03,0.01,0.1,2.55,7.02,0.0,4.62,1.24,0.51,0.13
2014-01-09,13.67,2.32,16.89,6.95,1.53,1.96,0.03,6.64,0.6,3.11,8.07,3.96,2.21,17.36,5.85,4.79,9.13,0.4,0.03,2.69,4.09,2.44,0.85,7.47,0.43,0.49,0.55
2014-01-10,6.55,2.81,7.24,24.54,4.73,0.85,0.55,2.88,5.8,3.04,0.48,0.0,2.23,10.31,3.02,1.64,6.89,0.34,0.06,1.07,20.73,11.41,0.01,15.7,4.08,0.6,8.5
2014-01-11,24.95,1.6,8.53,23.55,2.27,0.61,4.06,0.51,11.85,0.07,2.85,5.75,0.1,34.61,3.5,4.2,5.94,0.1,0.34,1.34,6.14,5.2,0.0,24.05,4.52,0.69,15.15
2014-01-12,15.33,1.27,8.21,19.96,2.88,4.51,0.51,0.27,5.84,0.06,1.36,25.0,0.0,24.93,5.14,29.57,4.4,14.32,0.26,1.92,10.49,36.42,0.0,20.88,7.49,0.25,10.91
2014-01-13,3.08,2.1,11.7,11.82,2.45,3.68,0.68,0.48,6.95,0.5,1.5,22.17,0.0,4.2,3.56,12.92,2.21,6.55,2.26,1.68,5.13,14.33,0.0,7.42,6.65,0.7,2.04
2014-01-14,9.57,1.61,3.66,1.66,1.06,1.17,1.72,0.13,2.39,1.06,6.15,4.55,0.01,8.65,0.67,4.74,1.32,7.29,0.84,0.74,6.47,14.79,0.06,5.94,14.63,0.99,6.03
2014-01-15,2.65,0.52,0.25,2.6,3.06,0.19,1.72,0.23,1.36,1.17,14.06,3.94,0.0,2.51,0.49,11.61,0.96,6.18,1.62,0.84,1.34,6.11,0.01,6.63,7.54,0.33,4.12
2014-01-16,13.14,0.0,2.59,3.75,0.61,1.9,1.09,0.06,0.2,1.45,11.55,0.03,0.91,1.21,0.0,10.15,0.0,0.82,16.86,0.04,0.0,5.89,0.07,1.32,6.36,0.0,5.32
2014-01-17,2.24,0.0,2.93,3.48,1.31,0.9,8.07,0.15,8.53,0.73,1.13,11.64,12.6,0.18,0.13,1.14,0.3,0.25,9.75,0.1,0.0,6.36,0.06,0.02,5.92,0.0,1.03
2014-01-18,18.96,0.05,1.43,9.92,0.5,0.07,3.87,9.71,2.75,0.02,6.88,1.49,19.58,0.95,0.41,0.06,1.68,0.04,6.46,0.08,0.0,1.76,0.29,0.0,0.76,0.0,3.25
2014-01-19,13.62,0.01,0.46,3.62,0.86,0.2,2.83,12.92,3.98,0.39,2.45,5.01,4.32,12.01,0.31,0.11,0.66,0.53,2.7,0.23,0.0,6.29,0.01,0.05,0.11,0.0,9.61
2014-01-20,8.54,0.0,9.11,2.88,1.81,0.13,3.06,7.2,6.95,0.62,3.69,3.63,3.96,11.21,0.05,0.07,0.05,11.42,0.7,0.09,0.01,5.51,0.0,0.0,0.28,0.22,33.03
2014-01-21,0.66,0.01,2.43,0.64,6.78,0.01,9.55,5.57,0.97,0.13,13.69,0.89,8.37,4.3,0.0,0.45,0.01,1.29,0.54,0.12,0.04,3.11,0.0,0.0,0.41,0.58,4.1
